kernel,kernel_id,stat,value
final_kernel,0,gpu_tot_ipc,738.1295
final_kernel,0,l2_cache_read_hit,1024
final_kernel,0,kernel_launch_uid,11
final_kernel,0,gpgpu_n_tot_w_icount,2779584
final_kernel,0,l2_cache_write_miss,208
final_kernel,0,gpgpu_simulation_time_sec,48
final_kernel,0,l2_cache_read_total,1024
final_kernel,0,l2_cache_read_miss,0
final_kernel,0,total_core_cache_read_hit,0
final_kernel,0,l2_cache_write_hit,959
final_kernel,0,gpu_tot_sim_cycle,80544
final_kernel,0,total_core_cache_read_mshr_hit,0
final_kernel,0,gpgpu_silicon_slowdown,957687
final_kernel,0,gpu_ipc,833.1134
final_kernel,0,gpu_total_instructions,59451904
final_kernel,0,l2_bandwidth_gbps,1.0256
final_kernel,0,total_core_cache_write_hit,0
final_kernel,0,gpgpu_simulation_rate,1678
final_kernel,0,gpu_occupancy,94.6758
final_kernel,0,total_dram_writes,833
final_kernel,0,total_dram_reads,856
final_kernel,0,l2_cache_write_total,1216
