kernel,kernel_id,stat,value
final_kernel,0,l2_cache_read_miss,1024
final_kernel,0,l2_cache_read_total,16384
final_kernel,0,total_core_cache_read_hit,0
final_kernel,0,gpu_tot_ipc,402.5146
final_kernel,0,total_dram_writes,0
final_kernel,0,total_core_cache_read_total,16384
final_kernel,0,gpgpu_simulation_time_sec,8
final_kernel,0,l2_cache_write_hit,0
final_kernel,0,gpgpu_silicon_slowdown,609585
final_kernel,0,gpgpu_simulation_rate,1857
final_kernel,0,l2_cache_write_total,2048
final_kernel,0,total_dram_reads,4096
final_kernel,0,l2_cache_write_miss,512
final_kernel,0,gpu_tot_sim_cycle,14857
final_kernel,0,gpu_ipc,402.5146
final_kernel,0,total_core_cache_read_mshr_hit,0
final_kernel,0,l2_bandwidth_gbps,44.9405
final_kernel,0,gpu_total_instructions,5980160
final_kernel,0,total_core_cache_write_hit,0
final_kernel,0,gpu_occupancy,66.3616
final_kernel,0,l2_cache_read_hit,33
final_kernel,0,kernel_launch_uid,1
final_kernel,0,gpgpu_n_tot_w_icount,187904
final_kernel,0,total_core_cache_write_total,2048
